molecule_chembl_id,target_chembl_id,target_name,bioactivity_type,smiles,standard_value,standard_units,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,RingCount,QED,BertzCT,fr_sulfonamd
CHEMBL218807,CHEMBL264,CA IV,Ki,CCN1CCN(C(=O)N[C@@H]2C[C@H]2c2ccccc2)CC1,40.0,nM,273.3800000000001,1.8896,1,2,35.58,3,0.912613629462959,436.3659316370715,0
CHEMBL373540,CHEMBL264,CA IV,Ki,CCN1CCN(C(=O)NC2Cc3ccccc3C2)CC1,44.0,nM,273.38000000000005,1.5008999999999992,1,2,35.58,3,0.8861713610420748,437.6815839147301,0
CHEMBL219368,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)NC2Cc3ccccc3C2)CC1,30.0,nM,287.40700000000015,1.8894,1,2,35.58,3,0.9014168054381072,463.5147038490733,0
CHEMBL376705,CHEMBL264,CA IV,Ki,O=C(NC1Cc2ccccc2C1)N1CCN(C2CCCC2)CC1,29.0,nM,313.4450000000001,2.4236000000000004,1,2,35.580000000000005,4,0.9100239001469002,515.9116674438746,0
CHEMBL219757,CHEMBL264,CA IV,Ki,O=C(NCc1ccccc1)N1CCN(C2CCCC2)CC1,94.0,nM,287.40700000000004,2.4564000000000004,1,2,35.580000000000005,3,0.9266843348014878,430.3659316370715,0
CHEMBL375571,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CC=C(c3ccccc3)CC2)CC1,27.0,nM,313.44500000000016,2.9217000000000013,0,2,26.79,3,0.8391747363915857,540.6608594529229,0
CHEMBL374493,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCC(c3ccccc3)CC2)CC1,86.0,nM,315.4610000000002,3.0120000000000013,0,2,26.79,3,0.8386075930447431,482.0294124291567,0
CHEMBL218992,CHEMBL264,CA IV,Ki,COc1cc2c(cc1OC)CN(C(=O)N1CCN(C(C)C)CC1)CC2,16.0,nM,347.4590000000002,2.2079000000000004,0,4,45.25000000000001,3,0.8409614762815077,598.7094798715809,0
CHEMBL219803,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCc3ccccc3C2)CC1,73.0,nM,287.4070000000001,2.1907000000000005,0,2,26.79,3,0.7914341094202294,488.51470384907316,0
CHEMBL219128,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,47.0,nM,295.47100000000006,2.890500000000001,0,2,26.79,2,0.743498674565045,327.5400361818207,0
CHEMBL219074,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,14.0,nM,329.48800000000017,3.087100000000002,0,2,26.79,3,0.8518825536157536,496.0996649423297,0
CHEMBL218410,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,25.0,nM,339.4800000000002,2.1860999999999997,0,4,53.09,2,0.7238170002328118,417.4448885090889,0
CHEMBL218834,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCC(C(=O)N3CC4CCC(CC4)C3)CC2)CC1,14.0,nM,390.57200000000034,2.4930000000000003,0,3,47.1,5,0.7278029312358149,516.3856189774723,0
CHEMBL220407,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,17.0,nM,350.5070000000003,1.9031999999999996,1,3,55.89,3,0.8457879517143676,434.6587689043805,0
CHEMBL441705,CHEMBL264,CA IV,Ki,O=C(N1CCN(C2CCCC2)CC1)N1Cc2ccccc2C1,23.0,nM,299.418,2.6824000000000012,0,2,26.790000000000006,4,0.7969330224546081,501.7242215936724,0
CHEMBL373860,CHEMBL264,CA IV,Ki,O=C(N1CCN(C2CC2)CC1)N1Cc2ccccc2C1,45.0,nM,271.36400000000003,1.9021999999999997,0,2,26.790000000000006,4,0.7797853481373143,475.5245249269933,0
CHEMBL219592,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N2Cc3ccccc3C2)CC1,59.0,nM,273.38000000000005,2.1482,0,2,26.79,3,0.7836403297554155,449.56660705256917,0
CHEMBL384427,CHEMBL264,CA IV,Ki,O=C(N1Cc2ccccc2C1)N1CCC[C@H]1CN1CCCC1,94.0,nM,299.41800000000006,2.6824000000000012,0,2,26.790000000000006,4,0.8392499338134757,509.72422159367244,0
CHEMBL219072,CHEMBL264,CA IV,Ki,CC(C)N1CCN(C(=O)N(C)Cc2ccc(-c3ccccc3)cc2)CC1,37.0,nM,351.4940000000001,3.9314000000000036,0,2,26.79,3,0.8343199478951168,684.5779864213871,0
CHEMBL216666,CHEMBL264,CA IV,Ki,CN(Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCC[C@H]1CN1CCCC1,281.0,nM,377.53200000000027,4.465600000000004,0,2,26.790000000000006,4,0.7687924051017127,748.3851368031844,0
CHEMBL231042,CHEMBL264,CA IV,Ki,CN(C)CCCOc1ccc(Nc2ncnc3ccccc23)c(CN(C)C)c1,18.0,nM,379.50800000000015,3.765500000000003,1,6,53.52,3,0.5714161589406055,880.1838284132825,0
CHEMBL230089,CHEMBL264,CA IV,Ki,COc1ccccc1COc1ccc(OCCCN2CCCCC2)cc1C(=O)N(C)C,12.0,nM,426.5570000000003,4.230800000000004,0,5,51.24,3,0.5323411671575922,819.6819968852247,0
CHEMBL396197,CHEMBL264,CA IV,Ki,COc1ccccc1COc1ccc(OCCCN2CCOCC2)cc1C(=O)N(C)C,1393.0,nM,428.5290000000003,3.0771000000000015,0,6,60.47,3,0.5422985890976892,819.6819968852247,0
CHEMBL230088,CHEMBL264,CA IV,Ki,CN(C)C(=O)c1cc(OCCC2CCCN2C)ccc1OCc1ccccc1Cl,1810.0,nM,416.94900000000007,4.483900000000004,0,4,42.010000000000005,3,0.6356784193998609,810.5380653055621,0
CHEMBL230087,CHEMBL264,CA IV,Ki,CN(C)C(=O)c1cc(OCCCN2CCOCC2)ccc1OCc1ccccc1Cl,1100.0,nM,432.9480000000001,3.7219000000000024,0,5,51.24000000000001,3,0.565072166616727,804.5380653055621,0
CHEMBL396196,CHEMBL264,CA IV,Ki,CN(C)C(=O)c1cc(OCCCN2CCCCC2)ccc1OCc1ccccc1Cl,47.0,nM,430.976,4.875600000000005,0,4,42.010000000000005,3,0.5317471393462152,804.5380653055621,0
CHEMBL230939,CHEMBL264,CA IV,Ki,CN(C)Cc1cc(OCCCN2CCCCC2)ccc1OCc1ccccc1Cl,2.4,nM,416.99300000000005,5.235400000000006,0,4,24.94,3,0.49455204408223946,733.4535721465946,0
CHEMBL231146,CHEMBL264,CA IV,Ki,CN(C)CCCOc1ccc(OCc2ccccc2Cl)c(CN(C)C)c1,135.0,nM,376.9280000000001,4.311100000000003,0,4,24.940000000000005,2,0.5766652750808666,663.4885700306406,0
CHEMBL231145,CHEMBL264,CA IV,Ki,CC(C)N1CCC(Oc2ccc(OCc3ccccc3Cl)c(CN(C)C)c2)C1,88.0,nM,402.96600000000024,4.842100000000005,0,4,24.940000000000005,3,0.6301888997253029,752.3836693984008,0
CHEMBL231144,CHEMBL264,CA IV,Ki,CN(C)Cc1cc(OCC2CCCN(C)C2)ccc1OCc1ccccc1Cl,150.0,nM,402.9660000000001,4.7012000000000045,0,4,24.94,3,0.6384452819110147,739.4535721465948,0
CHEMBL397959,CHEMBL264,CA IV,Ki,CN(C)CCCOc1ccc(Oc2ncnc3ccccc23)c(C(=O)N(C)C)c1,1021.0,nM,394.47500000000014,3.4544000000000024,0,6,67.79,3,0.5452945806946213,953.4391835523122,0
CHEMBL425994,CHEMBL264,CA IV,Ki,CN(C)Cc1cc(OCCCN2CCCCC2)ccc1Nc1ncnc2ccccc12,0.3,nM,419.57300000000004,4.689800000000004,1,6,53.52,4,0.5079847415328538,953.4391835523122,0
CHEMBL229429,CHEMBL264,CA IV,Ki,N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,10000.0,nM,260.268,3.023180000000001,0,3,36.68,2,0.7388942495822964,651.3223619041008,0
CHEMBL41,CHEMBL264,CA IV,Ki,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,7300.0,nM,309.33099999999996,4.435000000000003,1,2,21.259999999999998,2,0.8517964099245681,542.8422237419178,0
CHEMBL429440,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5ccncc5)CC4)ccc32)cc1,2840.0,nM,500.64300000000026,3.8944000000000027,0,6,58.14000000000001,5,0.43760909823844346,1144.4025199998807,0
CHEMBL232218,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5cccn5C)CC4)ccc32)cc1,2606.0,nM,502.6590000000003,3.837900000000003,0,6,50.18000000000001,5,0.4383823416955287,1165.00231121739,0
CHEMBL232621,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)C(C)C)CC4)ccc32)cc1,509.0,nM,465.63800000000026,3.8416000000000023,0,5,45.25000000000001,4,0.5545427648065053,923.0107137729809,0
CHEMBL232620,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(C)=O)CC4)ccc32)cc1,267.0,nM,437.58400000000023,3.2055000000000016,0,5,45.25000000000001,4,0.6227522745055041,878.7543718350817,0
CHEMBL232010,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)ccc32)cc1,1440.0,nM,539.6420000000002,5.882400000000007,0,5,28.180000000000007,5,0.3334985671730794,1182.2808771420616,0
CHEMBL242820,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccncc5)CC4)ccc32)cc1,3.3,nM,472.6330000000002,4.258600000000004,0,6,41.07000000000001,5,0.4565771834495271,1052.9522674311008,0
CHEMBL396981,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5nccs5)CC4)ccc32)cc1,268.0,nM,478.6620000000002,4.320100000000004,0,7,41.07000000000001,5,0.4493610122718593,1014.4100881962045,0
CHEMBL395022,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccc(C#N)cc5)CC4)ccc32)cc1,144.0,nM,496.65500000000026,4.735280000000005,0,6,51.970000000000006,5,0.42029441090226616,1182.2808771420616,0
CHEMBL242817,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccccc5O)CC4)ccc32)cc1,1108.0,nM,487.64400000000023,4.569200000000005,1,6,48.41000000000001,5,0.47001409693506113,1113.0301873591213,0
CHEMBL245130,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C5CC5)CC4)ccc32)cc1,30.0,nM,435.61200000000025,3.8214000000000024,0,5,28.180000000000007,5,0.588050394153855,863.4113657458569,0
CHEMBL394787,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(C)C)CC4)ccc32)cc1,9.7,nM,437.6280000000002,4.067400000000003,0,5,28.180000000000007,4,0.5808190326265739,834.8420742491605,0
CHEMBL396459,CHEMBL264,CA IV,Ki,CCN1CCN(CCCOc2ccc3c(c2)CN(C)CC3c2ccc(OC)cc2)CC1,12.0,nM,423.6010000000003,3.6789000000000023,0,5,28.180000000000003,4,0.6042478493950357,806.431996885225,0
CHEMBL232661,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN(C4CC4)C4CC4)ccc32)cc1,7.4,nM,406.57000000000016,4.668200000000004,0,4,24.940000000000005,5,0.5652632492741579,824.8420742491606,0
CHEMBL232660,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCNC4CC4)ccc32)cc1,38.0,nM,366.50500000000005,3.7934000000000028,1,4,33.730000000000004,4,0.7208740200792342,735.1336693984009,0
CHEMBL427845,CHEMBL264,CA IV,Ki,CCN(CC)CCCOc1ccc2c(c1)CN(C)CC2c1ccc(OC)cc1,1.7,nM,382.5480000000002,4.383200000000004,0,4,24.94,3,0.6009313797104691,720.2035721465946,0
CHEMBL396945,CHEMBL264,CA IV,Ki,CCNCCCOc1ccc2c(c1)CN(C)CC2c1ccc(OC)cc1,47.0,nM,354.4940000000001,3.6509000000000027,1,4,33.730000000000004,3,0.7338839082041759,679.6845403537216,0
CHEMBL234732,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)C4)ccc32)cc1,9.5,nM,416.5120000000001,4.382400000000004,0,4,24.940000000000005,4,0.6256048160166516,825.6168573563046,0
CHEMBL396703,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CC(F)(F)C4)ccc32)cc1,69.0,nM,402.48500000000007,3.9923000000000037,0,4,24.940000000000005,4,0.6540873487589046,802.431996885225,0
CHEMBL234526,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC4)ccc32)cc1,4.0,nM,366.5050000000001,3.747100000000003,0,4,24.940000000000005,4,0.6970382094855126,735.1336693984009,0
CHEMBL234525,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCS(=O)(=O)CC4)ccc32)cc1,106.0,nM,444.5970000000002,2.7718000000000007,0,6,59.080000000000005,4,0.6123753559980236,943.597945336661,0
CHEMBL233681,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(C(F)(F)F)CC4)ccc32)cc1,40.0,nM,462.55600000000015,5.315700000000006,0,4,24.940000000000005,4,0.52053628187701,873.2445968307549,0
CHEMBL394801,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(C#N)CC4)ccc32)cc1,7.4,nM,419.5690000000002,4.276980000000004,0,5,48.730000000000004,4,0.6272551548982558,873.2445968307549,0
CHEMBL233471,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(CO)CC4)ccc32)cc1,9.5,nM,424.5850000000002,3.745700000000003,1,5,45.17,4,0.6542446912767949,806.431996885225,0
CHEMBL394800,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(O)CC4)ccc32)cc1,11.0,nM,410.55800000000016,3.4981000000000027,1,5,45.17,4,0.7081509940144873,791.2880653055624,0
CHEMBL233470,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCC(F)(F)C4)ccc32)cc1,14.0,nM,430.53900000000016,4.772500000000004,0,4,24.940000000000005,4,0.5909126167186015,840.8420742491605,0
CHEMBL395096,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)CC4)ccc32)cc1,8.7,nM,430.53900000000016,4.772500000000005,0,4,24.940000000000005,4,0.5909126167186015,830.8420742491605,0
CHEMBL233054,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,2.0,nM,412.54900000000015,4.475300000000004,0,4,24.940000000000005,4,0.6264755724643347,791.2880653055624,0
CHEMBL233053,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,3.8,nM,396.5310000000002,3.3736000000000024,0,5,34.17,4,0.6705867393328606,763.1253617988574,0
CHEMBL394861,CHEMBL264,CA IV,Ki,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ccc32)cc1,2.0,nM,394.5590000000002,4.527300000000004,0,4,24.940000000000005,4,0.6444850588359883,763.1253617988574,0
CHEMBL244946,CHEMBL264,CA IV,Ki,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,316.23,nM,537.7370000000002,5.630640000000005,0,8,64.66,6,0.19805202430892924,1600.87505528955,0
CHEMBL393036,CHEMBL264,CA IV,Ki,CNCc1cc(C#CCCN2CCCCC2)ccc1Oc1ccc(SC)cc1,1.7,nM,394.584,5.147700000000006,1,4,24.5,3,0.5185607093936422,779.0234027990721,0
CHEMBL398981,CHEMBL264,CA IV,Ki,CNCc1cc(C#CCCN2CCCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,93.0,nM,451.6800000000002,5.077900000000005,1,5,27.74,3,0.4463955220619597,874.4897093285915,0
CHEMBL393009,CHEMBL264,CA IV,Ki,CNCc1cc(C#CCCN2CCN(C(C)C)C(=O)C2)ccc1Oc1ccc(SC)cc1,1867.0,nM,451.63600000000014,4.214400000000004,1,5,44.81,3,0.48108925729703905,932.2389835807168,0
CHEMBL49532,CHEMBL264,CA IV,Kd,Cc1ccn2cc(-c3ccc(OCCCN4CCCCC4)cc3)nc2c1,2.042,nM,349.47800000000007,4.5645200000000035,0,4,29.770000000000003,4,0.6109246015888202,828.1057435685157,0
CHEMBL129411,CHEMBL264,CA IV,Kd,c1cc(OCCCN2CCCCC2)ccc1CNC1CCCCC1,0.195,nM,330.5160000000002,4.363700000000003,1,3,24.5,3,0.7166565719004458,431.611044134908,0
CHEMBL126904,CHEMBL264,CA IV,Kd,c1cc(OCCN2CCCCC2)ccc1CN1CCCCC1,8.913,nM,302.4620000000001,3.537200000000002,0,3,15.71,3,0.7992165326019806,404.1693802711626,0
CHEMBL337942,CHEMBL264,CA IV,Kd,CN(C)CCOc1ccc(CN2CCCCC2)cc1,10.47,nM,262.3969999999999,2.6129000000000007,0,3,15.71,2,0.7835634872838425,340.80598919505206,0
CHEMBL339867,CHEMBL264,CA IV,Kd,c1cc(OCCCN2CCCCC2)ccc1CN1CCOCC1,0.537,nM,318.4610000000001,2.773600000000001,0,4,24.94,3,0.7218817934925513,417.85646187232345,0
CHEMBL129306,CHEMBL264,CA IV,Kd,OC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2291,nM,332.48800000000006,2.8981000000000012,1,4,35.940000000000005,3,0.7790280882207935,443.43158391473025,0
CHEMBL129542,CHEMBL264,CA IV,Kd,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,0.1445,nM,316.48900000000015,3.9273000000000033,0,3,15.71,3,0.7089994582466932,417.85646187232345,0
CHEMBL27979,CHEMBL264,CA IV,Kd,C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,2.138,nM,422.5690000000003,4.467700000000004,0,4,42.010000000000005,4,0.6177377748024429,809.346961751324,0
CHEMBL78498,CHEMBL264,CA IV,Kd,c1nc(CCCC2CCNCC2)c[nH]1,7.943,nM,193.29399999999998,1.7319999999999998,2,2,40.71,2,0.7642826586852117,226.55080590287136,0
CHEMBL195777,CHEMBL264,CA IV,Kd,Cc1ccc2nc(-c3ccc(OCCCN4CCCCC4)cc3)cn2c1,2.042,nM,349.478,4.5645200000000035,0,4,29.77,4,0.6109246015888202,828.1057435685157,0
CHEMBL191992,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN(C)C)cc2)CC1,1.175,nM,276.4240000000001,2.9998000000000014,0,3,15.71,2,0.8220216223124741,377.0042667946855,0
CHEMBL191405,CHEMBL264,CA IV,Kd,CCN(CC)Cc1ccc(OC2CCN(C(C)C)CC2)cc1,0.4677,nM,304.47800000000007,3.780000000000003,0,3,15.71,2,0.762231571322639,402.16938027116254,0
CHEMBL439676,CHEMBL264,CA IV,Kd,CCCCN(C)Cc1ccc(OC2CCN(C(C)C)CC2)cc1,0.3388,nM,318.50500000000005,4.170100000000003,0,3,15.71,2,0.7152705489630687,419.85646187232345,0
CHEMBL370169,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,0.3548,nM,302.46200000000005,3.5340000000000025,0,3,15.71,3,0.8272863922337411,427.611044134908,0
CHEMBL194441,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCCCC3)cc2)CC1,0.1259,nM,316.4890000000001,3.924100000000003,0,3,15.71,3,0.8185552975900419,441.4315839147302,0
CHEMBL427177,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCCCCC3)cc2)CC1,0.1738,nM,330.51600000000013,4.314200000000004,0,3,15.71,3,0.7997291129558568,453.31660705256905,0
CHEMBL194092,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCOCC3)cc2)CC1,0.4786,nM,318.46100000000007,2.7704000000000013,0,4,24.94,3,0.8333389900788201,441.4315839147302,0
CHEMBL193934,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCC(O)CC3)cc2)CC1,0.3311,nM,332.48800000000017,2.8949000000000016,1,4,35.94,3,0.8993146304708266,467.2647038490733,0
CHEMBL194541,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCC(CO)CC3)cc2)CC1,0.257,nM,346.51500000000016,3.142500000000002,1,4,35.94,3,0.85835160500415,481.2745249269932,0
CHEMBL195099,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCC(Cc4ccccc4)CC3)cc2)CC1,0.8128,nM,406.6140000000002,5.392900000000006,0,3,15.71,4,0.612786940680853,725.3675951229802,0
CHEMBL195826,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CNC3CC3)cc2)CC1,0.4571,nM,288.43500000000006,3.1902000000000017,1,3,24.5,3,0.8698141940523694,415.8564618723235,0
CHEMBL194548,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CNc3ccccc3)cc2)CC1,2.692,nM,324.46800000000013,4.550300000000004,1,3,24.5,3,0.8434120598473348,585.6952539542382,0
CHEMBL372935,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CNc3ccccn3)cc2)CC1,0.7413,nM,325.45600000000013,3.945300000000003,1,4,37.39,3,0.8725842527921965,585.6952539542382,0
CHEMBL372471,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCN(C)CC3)cc2)CC1,0.257,nM,331.50400000000013,2.685600000000001,0,4,18.950000000000003,3,0.8255573862695326,467.2647038490733,0
CHEMBL193861,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCN(c4ccccc4)CC3)cc2)CC1,1.023,nM,393.57500000000016,4.260400000000004,0,4,18.950000000000003,4,0.7298098587872767,710.3934444027279,0
CHEMBL194090,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCN(Cc4ccccc4)CC3)cc2)CC1,0.6607,nM,407.6020000000002,4.256000000000004,0,4,18.950000000000003,4,0.6826920911913777,725.3675951229802,0
CHEMBL195815,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN3CCCN(C)CC3)cc2)CC1,0.3236,nM,345.5310000000002,3.075700000000001,0,4,18.950000000000003,3,0.8161885728405566,489.2745249269931,0
CHEMBL193381,CHEMBL264,CA IV,Kd,CC(C)N1CCC(Oc2ccc(CN(C)CCN(C)C)cc2)CC1,0.2138,nM,333.5200000000001,2.9316000000000013,0,4,18.950000000000003,2,0.7279154171561313,445.43158391473025,0
CHEMBL260374,CHEMBL264,CA IV,Kd,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,43.65,nM,292.45200000000006,2.7963000000000005,2,2,43.95,3,0.8227898164712498,397.25652693248196,0
CHEMBL204377,CHEMBL264,CA IV,Kd,CN(C)CCCOc1ccc(CCN(C)C)cc1,16.98,nM,250.38599999999997,2.1212,0,3,15.71,1,0.6573490285392891,305.3151246505103,0
CHEMBL381717,CHEMBL264,CA IV,Kd,CN(C)CCCOc1ccc(CN2CCCCC2)cc1,9.333,nM,276.4239999999999,3.003000000000002,0,3,15.71,2,0.7120689453573218,354.12962966862267,0
CHEMBL201861,CHEMBL264,CA IV,Kd,Brc1cc(CN2CCCCC2)cc(Br)c1OCCCN1CCCCC1,7.244,nM,474.2810000000003,5.452300000000005,0,3,15.71,3,0.4891807903995089,491.8350024358393,0
CHEMBL204872,CHEMBL264,CA IV,Kd,CN(C)CCc1ccc(OCCCN2CCCCC2)cc1,0.5012,nM,290.4509999999999,3.0455000000000014,0,3,15.71,2,0.684466712662648,367.5297132583326,0
CHEMBL393036,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCCCC2)ccc1Oc1ccc(SC)cc1,2.455,nM,394.584,5.147700000000006,1,4,24.5,3,0.5185607093936422,779.0234027990721,0
CHEMBL237512,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN(C)C2CC2)ccc1Oc1ccc(SC)cc1,0.7943,nM,380.5570000000001,4.756000000000005,1,4,24.5,3,0.5272656886674079,781.023402799072,0
CHEMBL391074,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCC(F)CC2)ccc1Oc1ccc(SC)cc1,7.586,nM,412.57400000000007,5.095700000000005,1,4,24.5,3,0.5053568107168148,807.3521948498143,0
CHEMBL397577,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(F)cc1Cl,1.66,nM,402.89700000000005,4.064600000000003,1,4,33.730000000000004,3,0.7385296818039985,824.8473073476505,0
CHEMBL397575,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1cccc(Cl)c1,2.63,nM,384.90700000000004,3.925500000000003,1,4,33.730000000000004,3,0.7650816330279467,781.1709890560967,0
CHEMBL236674,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1cccc(F)c1,3.548,nM,368.452,3.411200000000002,1,4,33.730000000000004,3,0.7925968023920197,781.1709890560967,0
CHEMBL236676,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,12.88,nM,452.90400000000005,4.944300000000005,1,4,33.730000000000004,3,0.6290913761260903,907.2752140015208,0
CHEMBL236675,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(C(F)(F)F)cc1,12.59,nM,418.459,4.290900000000003,1,4,33.730000000000004,3,0.7100027370654939,845.6369282350397,0
CHEMBL428024,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccccc1,7.244,nM,350.462,3.272100000000002,1,4,33.730000000000004,3,0.8109862579804197,723.6238943940741,0
CHEMBL236475,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)cc1,10.72,nM,384.90700000000004,3.925500000000003,1,4,33.730000000000004,3,0.7650816330279467,763.9209890560968,0
CHEMBL236046,CHEMBL264,CA IV,Kd,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(SC)cc1,11.22,nM,396.55600000000004,3.9940000000000033,1,5,33.730000000000004,3,0.5652632422005255,779.0234027990721,0
CHEMBL237862,CHEMBL264,CA IV,Kd,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cn4)ccc32)cc1,19.95,nM,459.6590000000003,6.159000000000006,0,5,28.6,5,0.4118681288911013,1034.4013510201587,0
CHEMBL238054,CHEMBL264,CA IV,Kd,CSc1ccc(C2CN(C)Cc3cc(Oc4nc(CN5CCCCC5)cs4)ccc32)cc1,19.95,nM,465.6880000000003,6.220500000000007,0,6,28.6,5,0.40309251316675404,1012.4468052276583,0
